film_id,title,wikidata_uri,entity_text,entity_label,sentence,start_char,end_char
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Jay Cocks,PERSON,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",170,179
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,2015,DATE,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",206,210
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Dylan Goes Electric,ORG,"A Complete Unknown is a 2024 American biographical film about the early career of American singer-songwriter Bob Dylan, directed by James Mangold, written by Mangold and Jay Cocks, and loosely based on the 2015 book Dylan Goes Electric!",216,235
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Elijah Wald,PERSON,by Elijah Wald.,240,251
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Complete Unknown,ORG,"A Complete Unknown examines the period of 1961–1965, beginning with Dylan's start as an American folk singer, and ending with his controversial use of electric instruments at the 1965 Newport Folk Festival.",255,271
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,1961–1965,DATE,"A Complete Unknown examines the period of 1961–1965, beginning with Dylan's start as an American folk singer, and ending with his controversial use of electric instruments at the 1965 Newport Folk Festival.",295,304
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Dylan,PERSON,"A Complete Unknown examines the period of 1961–1965, beginning with Dylan's start as an American folk singer, and ending with his controversial use of electric instruments at the 1965 Newport Folk Festival.",321,326
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,1965,DATE,"A Complete Unknown examines the period of 1961–1965, beginning with Dylan's start as an American folk singer, and ending with his controversial use of electric instruments at the 1965 Newport Folk Festival.",432,436
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Dylan,PERSON,"Dylan is portrayed by Timothée Chalamet, who also produced the film.",460,465
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Timothée Chalamet,PERSON,"Dylan is portrayed by Timothée Chalamet, who also produced the film.",482,499
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Edward Norton,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",529,542
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Elle Fanning,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",544,556
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Monica Barbaro,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",558,572
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Boyd Holbrook,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",574,587
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Dan Fogler,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",589,599
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Norbert Leo Butz,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",601,617
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Eriko Hatsune,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",619,632
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Will Harrison,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",656,669
Q118175825,A Complete Unknown,http://www.wikidata.org/entity/Q118175825,Scoot McNairy,PERSON,"Edward Norton, Elle Fanning, Monica Barbaro, Boyd Holbrook, Dan Fogler, Norbert Leo Butz, Eriko Hatsune, Big Bill Morganfield, Will Harrison, and Scoot McNairy appear in supporting roles.",675,688
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,2024,DATE,"CTRL is a 2024 Indian Hindi-language screenlife thriller film directed by Vikramaditya Motwane, written by Motwane and Avinash Sampath with dialogues by Sumukhi Suresh.",10,14
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Vikramaditya Motwane,PERSON,"CTRL is a 2024 Indian Hindi-language screenlife thriller film directed by Vikramaditya Motwane, written by Motwane and Avinash Sampath with dialogues by Sumukhi Suresh.",74,94
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Avinash Sampath,PERSON,"CTRL is a 2024 Indian Hindi-language screenlife thriller film directed by Vikramaditya Motwane, written by Motwane and Avinash Sampath with dialogues by Sumukhi Suresh.",119,134
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Sumukhi Suresh,ORG,"CTRL is a 2024 Indian Hindi-language screenlife thriller film directed by Vikramaditya Motwane, written by Motwane and Avinash Sampath with dialogues by Sumukhi Suresh.",153,167
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Nikhil Dwivedi,PERSON,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",181,195
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Arya Menon,PERSON,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",200,210
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Saffron Magicworks,ORG,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",232,250
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Andolan Films,PERSON,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",255,268
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Ananya,GPE,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",285,291
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Panday,DATE,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",292,298
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Vihaan Samat,PERSON,"Produced by Nikhil Dwivedi and Arya Menon under the banners of Saffron Magicworks and Andolan Films, the film stars Ananya Panday and Vihaan Samat.",303,315
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,Netflix,GPE,It premiered on Netflix on 4 October 2024.,333,340
Q128736684,CTRL (film),http://www.wikidata.org/entity/Q128736684,4 October 2024,DATE,It premiered on Netflix on 4 October 2024.,344,358
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Jeff Chan,PERSON,"Code 8: Part II is a 2024 Canadian superhero science fiction action film directed by Jeff Chan, who co-wrote the screenplay with Chris Paré, Sherren Lee and Jesse LaVercombe.",85,94
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Chris Paré,PERSON,"Code 8: Part II is a 2024 Canadian superhero science fiction action film directed by Jeff Chan, who co-wrote the screenplay with Chris Paré, Sherren Lee and Jesse LaVercombe.",129,139
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Sherren Lee,PERSON,"Code 8: Part II is a 2024 Canadian superhero science fiction action film directed by Jeff Chan, who co-wrote the screenplay with Chris Paré, Sherren Lee and Jesse LaVercombe.",141,152
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Jesse LaVercombe,PERSON,"Code 8: Part II is a 2024 Canadian superhero science fiction action film directed by Jeff Chan, who co-wrote the screenplay with Chris Paré, Sherren Lee and Jesse LaVercombe.",157,173
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,2019,DATE,It is a sequel to the 2019 film Code 8.,197,201
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Robbie Amell,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",215,227
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Stephen Amell,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",232,245
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Connor Reed,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",292,303
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Garrett Kelton,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",308,322
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Sirena Gulamgaus,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",338,354
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Altair Vincent,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",356,370
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Alex Mallari Jr.,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",372,388
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Moe Jeudy-Lamour,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",390,406
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Aaron Abrams,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",408,420
Q109510969,Code 8: Part II,http://www.wikidata.org/entity/Q109510969,Jean Yoon,PERSON,"Robbie Amell and Stephen Amell reprise their roles from the original film as Connor Reed and Garrett Kelton, respectively; Sirena Gulamgaus, Altair Vincent, Alex Mallari Jr., Moe Jeudy-Lamour, Aaron Abrams, and Jean Yoon also star, with Abrams and Mallari reprising their roles from the original film.",426,435
